date,day_of_week,month,temperature,rainfall,holiday,lag_1,building_size,member_count,consumption
28-11-2000,1,11,10.43180466,2.274860388,1,345.0288809,3110,6,647.7063861
29-11-2000,2,11,13.48217922,16.58137292,0,124.6837514,2970,7,695.5494707
30-11-2000,3,11,11.38007926,15.2201458,1,223.1474948,3065,3,340.0009514
01-12-2000,4,12,11.22186407,3.726138363,1,393.6587044,1075,6,647.7063861
02-12-2000,5,12,35.66381752,14.38328764,0,178.5534752,4338,2,226.6673009
03-12-2000,6,12,31.10973578,13.37026363,0,464.5686705,2853,3,340.0009514
04-12-2000,0,12,24.22521487,14.962416,0,461.5712561,1909,8,794.9136808
05-12-2000,1,12,12.93502482,3.778571109,1,298.8053716,2565,5,539.7553218
06-12-2000,2,12,24.74847625,3.151806443,1,334.3884211,3952,5,539.7553218
07-12-2000,3,12,24.20415312,4.729679718,1,343.948259,1161,2,226.6673009
08-12-2000,4,12,15.1960561,7.317434063,1,166.310806,3550,6,647.7063861
09-12-2000,5,12,23.01554948,15.87329962,1,214.3946249,4936,3,340.0009514
10-12-2000,6,12,21.95514203,14.75847875,0,111.1734997,956,5,539.7553218
11-12-2000,0,12,28.47550294,18.50903185,1,466.1921037,2334,5,539.7553218
12-12-2000,1,12,29.05280953,1.172591182,0,375.7322474,1649,6,647.7063861
13-12-2000,2,12,11.35912029,0.23112562,1,70.86031985,4939,8,794.9136808
14-12-2000,3,12,21.23837844,13.98277659,0,297.2243525,4670,2,226.6673009
15-12-2000,4,12,28.77579747,5.585749916,0,204.3831806,1021,2,226.6673009
16-12-2000,5,12,25.09408776,6.681577911,1,416.8795447,3106,2,226.6673009
17-12-2000,6,12,35.69469524,10.93604052,0,204.7100395,1401,5,539.7553218
18-12-2000,0,12,29.76080895,2.048262463,1,339.8675561,1793,8,794.9136808
19-12-2000,1,12,14.88803281,12.85388833,1,124.5831501,3564,8,794.9136808
20-12-2000,2,12,12.11706242,6.502948925,0,301.4399703,2086,5,539.7553218
21-12-2000,3,12,29.27257835,12.65430249,0,182.2485796,4874,8,794.9136808
22-12-2000,4,12,10.79533932,16.68013826,1,124.1997901,4922,5,539.7553218
23-12-2000,5,12,27.57326744,3.422226667,1,328.6666161,1830,7,695.5494707
24-12-2000,6,12,38.20690724,18.61746186,1,337.38854,3203,7,695.5494707
25-12-2000,0,12,27.26422534,10.61376282,1,492.5092015,4724,9,894.2778909
26-12-2000,1,12,21.64509779,18.4585553,0,351.0977268,1075,5,539.7553218
27-12-2000,2,12,29.29864655,4.154601644,1,282.0694723,1020,5,539.7553218
28-12-2000,3,12,23.74758671,12.09125329,0,460.6793794,850,9,894.2778909
29-12-2000,4,12,26.36850368,8.077742346,1,422.7263684,1641,5,539.7553218
30-12-2000,5,12,38.24394426,15.48444382,1,296.9358253,4243,9,894.2778909
31-12-2000,6,12,21.58307913,12.11817886,1,280.107085,927,4,431.8042574
01-01-2001,0,1,38.83571691,9.890309139,0,473.8861336,3645,7,695.5494707
02-01-2001,1,1,37.16051926,18.25970813,0,327.7071698,3076,3,340.0009514
03-01-2001,2,1,15.87373404,7.542341283,0,371.2006261,2170,2,226.6673009
04-01-2001,3,1,12.08083903,4.399604098,1,89.00556897,4784,3,340.0009514
05-01-2001,4,1,13.02334004,12.16202374,1,373.2375296,4839,7,695.5494707
06-01-2001,5,1,10.54665477,12.48056874,0,169.106829,900,6,647.7063861
07-01-2001,6,1,12.83328882,8.781892431,1,101.9920654,3875,2,226.6673009
08-01-2001,0,1,30.4902032,9.732200874,0,432.349749,4855,9,894.2778909
09-01-2001,1,1,12.13565945,19.19106829,0,361.035989,1904,9,894.2778909
10-01-2001,2,1,19.56926891,14.65371383,1,233.4039405,4791,7,695.5494707
11-01-2001,3,1,35.34625933,2.21203503,0,244.1375268,2549,2,226.6673009
12-01-2001,4,1,10.69815807,4.242601417,1,138.702975,2928,5,539.7553218
13-01-2001,5,1,34.43405448,19.51153269,1,54.29794796,4606,8,794.9136808
14-01-2001,6,1,18.45564324,14.52931108,0,207.2116128,1000,5,539.7553218
15-01-2001,0,1,13.54494483,18.30090252,1,116.7864619,4846,9,894.2778909
16-01-2001,1,1,30.90211496,6.07722928,0,239.7770581,1502,6,647.7063861
17-01-2001,2,1,28.8682854,14.8373372,0,425.2212896,1682,3,340.0009514
18-01-2001,3,1,36.32416041,14.28005417,0,101.6394635,4582,3,340.0009514
19-01-2001,4,1,32.05213131,5.893799709,1,91.28912096,2068,8,794.9136808
20-01-2001,5,1,34.10442791,11.01632651,0,455.945999,3297,3,340.0009514
21-01-2001,6,1,18.46103718,12.54830223,1,385.3128031,2127,6,647.7063861
22-01-2001,0,1,15.32318631,9.622636217,0,73.88143953,3264,4,431.8042574
23-01-2001,1,1,32.51844255,16.54357413,1,85.80671837,2902,3,340.0009514
24-01-2001,2,1,34.20504218,16.65738084,0,358.2159027,1961,2,226.6673009
25-01-2001,3,1,39.71515426,17.01201097,0,216.654891,2430,2,226.6673009
26-01-2001,4,1,22.37853031,16.06847138,1,375.877983,3996,5,539.7553218
27-01-2001,5,1,21.16054257,9.761669544,0,232.0043312,823,7,695.5494707
28-01-2001,6,1,33.29238882,7.628765963,0,485.5040093,891,5,539.7553218
29-01-2001,0,1,20.22410621,16.62752567,1,362.4874755,1295,3,340.0009514
30-01-2001,1,1,37.92271977,9.804029171,1,70.97709418,4235,3,340.0009514
31-01-2001,2,1,35.75238256,4.927427973,0,198.7257987,3410,5,539.7553218
01-02-2001,3,2,22.86982082,10.14687065,0,303.6227838,4813,9,894.2778909
02-02-2001,4,2,32.52613203,2.836996438,1,113.8431372,3559,9,894.2778909
03-02-2001,5,2,32.63628622,13.83258981,0,51.13413503,4530,7,695.5494707
04-02-2001,6,2,13.09371607,6.718425632,1,85.68865954,3566,2,226.6673009
05-02-2001,0,2,37.0765872,5.213175969,1,285.918565,1915,7,695.5494707
06-02-2001,1,2,25.15757117,19.13017492,0,334.5147909,1110,9,894.2778909
07-02-2001,2,2,34.79372398,15.53761992,1,91.80651906,2893,6,647.7063861
08-02-2001,3,2,19.60148803,15.74139005,1,349.3204358,4867,6,647.7063861
09-02-2001,4,2,36.86569685,12.47443939,0,327.7058708,3071,6,647.7063861
10-02-2001,5,2,21.67605036,16.78345621,0,472.9536419,3165,9,894.2778909
11-02-2001,6,2,10.32512954,15.18324962,0,428.3039712,2020,3,340.0009514
12-02-2001,0,2,37.16145929,11.97547408,0,474.4588387,2665,6,647.7063861
13-02-2001,1,2,12.7386003,19.22248804,1,484.7484304,4883,4,431.8042574
14-02-2001,2,2,19.57940913,3.831898994,1,248.3638412,1462,7,695.5494707
15-02-2001,3,2,38.50185901,18.86759438,1,269.5598066,2723,8,794.9136808
16-02-2001,4,2,38.51821441,8.02876324,0,176.7298857,4170,3,340.0009514
17-02-2001,5,2,27.20313664,10.56797967,1,278.7945812,1861,7,695.5494707
18-02-2001,6,2,28.95511637,2.454786391,0,117.8216142,4152,4,431.8042574
19-02-2001,0,2,23.45336566,10.80214878,1,352.1439323,2233,3,340.0009514
20-02-2001,1,2,18.79632315,12.22413504,0,61.2196406,2903,9,894.2778909
21-02-2001,2,2,19.85993636,19.95403084,0,156.0324903,4818,3,340.0009514
22-02-2001,3,2,30.17555368,19.50384822,1,143.6322642,3716,6,647.7063861
23-02-2001,4,2,32.57123588,19.32794584,0,472.0500821,4235,9,894.2778909
24-02-2001,5,2,33.74737131,6.967761202,1,115.2057883,2131,3,340.0009514
25-02-2001,6,2,33.68854428,19.82532997,1,450.8489529,3393,4,431.8042574
26-02-2001,0,2,12.73618309,9.109563032,1,105.9611996,2124,8,794.9136808
27-02-2001,1,2,24.83260914,17.03672518,1,342.8140938,858,7,695.5494707
28-02-2001,2,2,11.7267628,4.32639938,0,193.9486857,3352,2,226.6673009
01-03-2001,3,3,26.48586647,10.11666359,1,192.2010658,1177,4,431.8042574
02-03-2001,4,3,23.24591504,19.32024192,1,499.2219951,2029,5,539.7553218
03-03-2001,5,3,36.63112548,18.94062794,1,151.719286,1552,9,894.2778909
04-03-2001,6,3,20.52745038,13.67469756,0,141.1520306,2233,7,695.5494707
05-03-2001,0,3,13.51201049,15.95628645,1,315.2006371,3995,3,340.0009514
06-03-2001,1,3,14.28975046,3.528533932,0,383.3385787,2336,4,431.8042574
07-03-2001,2,3,32.84531895,14.43317099,1,492.1270356,2522,6,647.7063861
08-03-2001,3,3,28.5465419,12.36101617,1,365.6361984,1405,5,539.7553218
09-03-2001,4,3,13.03368028,1.831034715,1,302.8419798,4936,2,226.6673009
10-03-2001,5,3,12.52320418,2.263180132,1,234.109273,4388,4,431.8042574
11-03-2001,6,3,31.02907394,2.168872355,1,317.800764,4577,8,794.9136808
12-03-2001,0,3,12.18289019,14.4871387,0,320.3757485,1458,4,431.8042574
13-03-2001,1,3,34.65580178,2.834304165,0,147.9701722,3525,4,431.8042574
14-03-2001,2,3,31.18726681,9.354645422,1,352.0438527,2260,5,539.7553218
15-03-2001,3,3,12.44046342,7.139636118,1,141.9907058,2157,6,647.7063861
16-03-2001,4,3,12.54513142,11.01008282,1,270.4796705,1659,8,794.9136808
17-03-2001,5,3,39.59918736,14.12952974,0,166.9412807,3521,5,539.7553218
18-03-2001,6,3,21.22812387,13.69445074,1,190.7604607,3932,6,647.7063861
19-03-2001,0,3,21.11926441,10.31039832,0,326.244659,2680,6,647.7063861
20-03-2001,1,3,34.38398702,9.286697472,1,79.01830163,4372,2,226.6673009
21-03-2001,2,3,38.41745732,7.956311902,1,55.4156669,3094,9,894.2778909
22-03-2001,3,3,39.58003191,17.23819897,1,108.7790043,3813,3,340.0009514
23-03-2001,4,3,32.60134556,6.617036097,0,125.9181401,1531,7,695.5494707
24-03-2001,5,3,21.28778757,5.187316423,1,139.0428356,3205,3,340.0009514
25-03-2001,6,3,12.5050215,14.86630987,0,398.2689816,1192,4,431.8042574
26-03-2001,0,3,33.31440748,7.195269234,1,251.0860852,1491,3,340.0009514
27-03-2001,1,3,26.75212749,16.939972,0,261.4712602,3185,7,695.5494707
28-03-2001,2,3,22.72666028,6.557774373,0,339.9503733,4886,9,894.2778909
29-03-2001,3,3,37.19063155,14.03889649,1,378.0989458,3701,4,431.8042574
30-03-2001,4,3,13.33592447,0.902180126,0,51.5787573,4032,5,539.7553218
31-03-2001,5,3,24.77875313,7.711257602,1,435.5264011,1411,9,894.2778909
01-04-2001,6,4,10.34060934,6.864603499,1,494.7956813,2242,3,340.0009514
02-04-2001,0,4,24.05981926,16.33357479,1,104.8133445,3968,2,226.6673009
03-04-2001,1,4,11.68909827,19.34110806,1,342.9862626,3713,2,226.6673009
04-04-2001,2,4,13.56453749,9.217625534,0,51.08618948,4832,8,794.9136808
05-04-2001,3,4,13.5257874,16.49672554,1,72.06326878,2389,9,894.2778909
06-04-2001,4,4,29.47630906,13.99389402,0,178.250459,958,8,794.9136808
07-04-2001,5,4,32.38134638,19.34771975,1,430.881838,1872,2,226.6673009
08-04-2001,6,4,27.50106295,16.22217029,0,343.6254056,3509,9,894.2778909
09-04-2001,0,4,38.86517645,1.549561319,1,250.6194194,3040,5,539.7553218
10-04-2001,1,4,21.24611739,14.26563445,0,247.3693131,904,4,431.8042574
11-04-2001,2,4,18.57136259,10.70999431,1,259.7241085,1761,5,539.7553218
12-04-2001,3,4,36.05797385,0.328721159,1,189.9648985,1080,5,539.7553218
13-04-2001,4,4,16.70787516,5.026259175,1,444.9715329,4916,8,794.9136808
14-04-2001,5,4,38.89667618,18.4351049,0,305.541109,4356,8,794.9136808
15-04-2001,6,4,10.36463424,18.52122746,1,267.7774836,3488,5,539.7553218
16-04-2001,0,4,39.0963648,15.9770092,1,259.2844714,2239,9,894.2778909
17-04-2001,1,4,11.29479736,19.63559207,0,471.1219101,4456,8,794.9136808
18-04-2001,2,4,36.73429341,16.13090449,0,375.6478677,973,6,647.7063861
19-04-2001,3,4,25.83103327,0.204083746,1,115.1665496,967,5,539.7553218
20-04-2001,4,4,39.78894388,5.756686806,0,246.6365765,4016,8,794.9136808
21-04-2001,5,4,12.21389694,0.612483645,0,179.7674947,1364,3,340.0009514
22-04-2001,6,4,26.61562853,1.882159375,1,494.090896,3467,8,794.9136808
23-04-2001,0,4,39.07907607,4.376816339,0,236.9280678,2162,4,431.8042574
24-04-2001,1,4,25.69293533,10.07117093,0,80.54154636,1671,2,226.6673009
25-04-2001,2,4,28.88195914,16.95064007,0,235.0454007,4459,7,695.5494707
26-04-2001,3,4,30.87246067,17.23933512,1,194.6076263,1930,9,894.2778909
27-04-2001,4,4,23.63623194,12.32403717,0,319.8121912,4606,8,794.9136808
28-04-2001,5,4,28.8267424,18.56351878,1,151.7351789,4765,8,794.9136808
29-04-2001,6,4,27.52942936,10.00124653,1,66.18814236,1919,6,647.7063861
30-04-2001,0,4,37.03474031,17.78072088,0,93.14616882,1297,4,431.8042574
01-05-2001,1,5,11.36339141,9.081305127,1,177.4164153,1824,4,431.8042574
02-05-2001,2,5,18.42889569,5.544500148,1,206.7451842,3026,5,539.7553218
03-05-2001,3,5,38.51234452,18.32825836,1,425.502743,3008,8,794.9136808
04-05-2001,4,5,36.70791352,7.758701514,1,171.5313578,2761,2,226.6673009
05-05-2001,5,5,23.66970258,10.06808218,0,64.17187406,1109,4,431.8042574
06-05-2001,6,5,28.60397793,6.577212651,1,401.3300674,2892,3,340.0009514
07-05-2001,0,5,18.32143549,13.25675201,1,441.0129065,2490,8,794.9136808
08-05-2001,1,5,15.64363479,19.9006245,1,271.5378068,3899,2,226.6673009
09-05-2001,2,5,23.91095215,0.510270977,0,178.2172538,1011,3,340.0009514
10-05-2001,3,5,20.60056684,17.99696012,0,397.4629461,2681,6,647.7063861
11-05-2001,4,5,27.50968336,0.07852114,1,54.00428301,3876,8,794.9136808
12-05-2001,5,5,12.33203911,7.284557623,1,465.8127031,2346,4,431.8042574
13-05-2001,6,5,39.23184423,3.372136126,0,439.4892402,3188,6,647.7063861
14-05-2001,0,5,39.58632233,15.14683561,0,295.1749445,999,9,894.2778909
15-05-2001,1,5,30.94485142,1.012216815,0,174.9115346,3513,8,794.9136808
16-05-2001,2,5,26.08289099,11.06969907,1,64.78019724,4059,3,340.0009514
17-05-2001,3,5,19.28582849,5.898522677,0,499.9206876,4908,6,647.7063861
18-05-2001,4,5,34.41385059,2.673404977,0,392.9331754,1171,8,794.9136808
19-05-2001,5,5,30.54193518,15.43636424,1,202.4194441,4220,3,340.0009514
20-05-2001,6,5,14.87850818,4.348336685,1,58.67238724,1812,8,794.9136808
21-05-2001,0,5,37.32781553,4.473504241,0,337.6812778,2949,8,794.9136808
22-05-2001,1,5,34.67611729,5.501535703,1,494.1068026,2216,5,539.7553218
23-05-2001,2,5,38.4939974,11.73533528,1,368.1827189,2467,5,539.7553218
24-05-2001,3,5,31.77158525,13.19331863,1,87.67148386,4250,6,647.7063861
25-05-2001,4,5,28.40245588,0.352050474,0,231.0252675,1878,7,695.5494707
26-05-2001,5,5,22.54729109,4.837392722,1,99.13255823,2136,7,695.5494707
27-05-2001,6,5,37.9818545,8.61941685,1,460.4722473,4056,3,340.0009514
28-05-2001,0,5,35.98191669,6.639539043,1,198.6865119,3270,4,431.8042574
29-05-2001,1,5,11.3565601,17.68341317,1,380.0194382,1304,8,794.9136808
30-05-2001,2,5,10.79100923,15.75417462,1,88.1106611,2436,2,226.6673009
31-05-2001,3,5,21.29390101,12.51780431,1,107.7866131,3944,6,647.7063861
01-06-2001,4,6,34.31659992,6.76084832,1,355.7694479,4878,4,431.8042574
02-06-2001,5,6,39.61828388,14.0134469,1,429.5659768,2175,8,794.9136808
03-06-2001,6,6,14.51250673,16.87276026,1,140.6524803,1969,3,340.0009514
04-06-2001,0,6,27.82392146,11.89660755,0,238.2517607,1794,8,794.9136808
05-06-2001,1,6,21.4267257,15.68922934,1,328.7376656,1187,3,340.0009514
06-06-2001,2,6,39.09743193,14.98209923,1,408.3243527,4929,6,647.7063861
07-06-2001,3,6,35.26356769,11.43474622,1,332.6884747,1103,8,794.9136808
08-06-2001,4,6,35.14986114,6.243664336,1,92.94166429,882,4,431.8042574
09-06-2001,5,6,24.06079479,14.91564316,1,294.2686978,1283,7,695.5494707
10-06-2001,6,6,22.44458507,4.135927327,1,448.0730067,4168,6,647.7063861
11-06-2001,0,6,18.20221216,15.58976693,0,440.6106745,2229,5,539.7553218
12-06-2001,1,6,11.6912649,16.09093384,1,313.2570235,1166,8,794.9136808
13-06-2001,2,6,35.94167129,16.44289759,1,498.063293,3167,3,340.0009514
14-06-2001,3,6,34.38703027,9.45831942,0,97.30567507,2896,8,794.9136808
15-06-2001,4,6,39.9915302,3.849615355,0,265.3679108,3118,5,539.7553218
16-06-2001,5,6,39.89910511,1.994472001,0,398.8056377,4515,9,894.2778909
17-06-2001,6,6,26.66295117,14.86722501,1,113.4671532,4519,6,647.7063861
18-06-2001,0,6,33.06962246,17.72522769,1,487.7373927,1278,3,340.0009514
19-06-2001,1,6,38.3429719,13.01676718,1,209.3209453,2722,9,894.2778909
20-06-2001,2,6,35.48942172,2.883201208,1,207.5628893,3590,7,695.5494707
21-06-2001,3,6,17.42044305,18.69792897,1,145.9374355,2726,7,695.5494707
22-06-2001,4,6,23.51632406,19.78204029,1,179.6078588,1011,6,647.7063861
23-06-2001,5,6,13.87478245,8.667572199,0,309.915005,4393,9,894.2778909
24-06-2001,6,6,38.62153082,11.89650579,1,243.2094301,2927,7,695.5494707
25-06-2001,0,6,28.18523903,15.5445704,1,137.0201802,911,2,226.6673009
26-06-2001,1,6,16.85928417,14.7277958,0,414.1129731,4665,4,431.8042574
27-06-2001,2,6,30.15102053,19.35574384,1,78.00768821,1077,8,794.9136808
28-06-2001,3,6,28.54384721,2.297661822,0,425.593735,3359,9,894.2778909
29-06-2001,4,6,20.74488154,11.61449732,0,173.7224261,2393,3,340.0009514
30-06-2001,5,6,13.40672777,13.83862839,0,273.1564999,2651,8,794.9136808
01-07-2001,6,7,30.14719587,17.80196848,0,221.4790424,966,8,794.9136808
02-07-2001,0,7,25.60923103,17.48219255,1,306.770951,2231,8,794.9136808
03-07-2001,1,7,33.16955175,19.55999587,1,408.1954978,2262,9,894.2778909
04-07-2001,2,7,25.60490503,10.24156908,1,495.1939071,1313,7,695.5494707
05-07-2001,3,7,35.56544501,16.61521734,1,187.7266155,4579,3,340.0009514
06-07-2001,4,7,26.55720516,8.545634163,1,299.2119856,1206,5,539.7553218
07-07-2001,5,7,26.82813915,8.446277557,1,259.7033969,3930,2,226.6673009
08-07-2001,6,7,36.29960808,5.066967289,0,499.5176717,3416,9,894.2778909
09-07-2001,0,7,22.10448599,16.36474574,0,414.0111337,1782,5,539.7553218
10-07-2001,1,7,14.02045685,19.71630212,0,228.6877364,1511,4,431.8042574
11-07-2001,2,7,10.86348029,5.126834567,0,264.595575,4458,6,647.7063861
12-07-2001,3,7,32.65411767,1.12263176,0,160.6804675,3084,2,226.6673009
13-07-2001,4,7,28.60928654,16.31084875,1,389.8612939,3326,5,539.7553218
14-07-2001,5,7,31.12239304,12.40460105,1,430.3453039,2336,8,794.9136808
15-07-2001,6,7,16.38892485,19.19397601,0,484.2440706,2690,9,894.2778909
16-07-2001,0,7,14.09114427,5.044784382,0,304.6230036,1757,6,647.7063861
17-07-2001,1,7,10.43633997,1.42055316,1,351.807351,4782,7,695.5494707
18-07-2001,2,7,20.51762676,9.848845217,1,250.7264743,3259,8,794.9136808
19-07-2001,3,7,27.69753061,1.709320459,1,324.1078297,1551,4,431.8042574
20-07-2001,4,7,21.76732135,5.235800022,1,206.9370636,4727,4,431.8042574
21-07-2001,5,7,23.12424766,2.519557216,1,381.9601024,4867,9,894.2778909
22-07-2001,6,7,37.12476083,4.482643593,0,60.21516459,4421,7,695.5494707
23-07-2001,0,7,20.44766401,2.122893056,0,62.80558236,4642,2,226.6673009
24-07-2001,1,7,25.41968467,19.07811999,0,372.2544006,811,7,695.5494707
25-07-2001,2,7,33.50959038,5.571254269,1,468.8072614,4630,2,226.6673009
26-07-2001,3,7,21.89628347,8.87795172,0,334.5120205,4398,7,695.5494707
27-07-2001,4,7,28.66260101,17.97223615,0,376.9377346,4245,3,340.0009514
28-07-2001,5,7,35.87091126,13.54643176,0,420.770431,1918,4,431.8042574
29-07-2001,6,7,38.48561871,12.36074961,1,212.753419,2804,7,695.5494707
30-07-2001,0,7,14.41220443,14.11126381,1,98.6511459,1137,3,340.0009514
31-07-2001,1,7,37.79762875,16.57644514,1,469.8915293,4815,6,647.7063861
01-08-2001,2,8,24.76348879,17.55338536,1,472.3567543,2597,2,226.6673009
02-08-2001,3,8,17.74733165,12.85279341,0,248.82825,863,3,340.0009514
03-08-2001,4,8,23.77407269,17.80014549,0,147.7263456,1520,4,431.8042574
04-08-2001,5,8,39.40097726,10.70795055,1,451.5594722,2858,8,794.9136808
05-08-2001,6,8,24.77854282,5.545817125,1,368.7920137,2136,6,647.7063861
06-08-2001,0,8,19.86254831,17.60153418,1,53.70275775,4453,9,894.2778909
07-08-2001,1,8,29.00202563,10.82945655,0,98.47386566,3217,2,226.6673009
08-08-2001,2,8,17.20436856,18.12275175,1,492.4398392,879,4,431.8042574
09-08-2001,3,8,12.27589984,0.803356279,0,67.15768046,4860,5,539.7553218
10-08-2001,4,8,13.86639166,7.950315031,1,177.1497547,1852,6,647.7063861
11-08-2001,5,8,13.84137517,18.95610037,1,296.8233551,3867,6,647.7063861
12-08-2001,6,8,14.55708081,4.993001855,1,132.9600273,4553,5,539.7553218
13-08-2001,0,8,14.16481518,18.83072492,0,154.4243389,2491,2,226.6673009
14-08-2001,1,8,29.22624234,19.07804922,1,208.835369,3121,8,794.9136808
15-08-2001,2,8,15.45640253,17.64284628,0,171.2994207,3791,9,894.2778909
16-08-2001,3,8,20.3700185,11.2733609,0,411.5103026,3088,4,431.8042574
17-08-2001,4,8,36.9036523,12.93878898,1,275.123513,4201,7,695.5494707
18-08-2001,5,8,24.21884921,17.39233997,0,175.3790664,1464,6,647.7063861
19-08-2001,6,8,30.02673216,15.51794165,1,190.8932151,2318,3,340.0009514
20-08-2001,0,8,15.16959614,12.60187699,1,67.93923181,3190,7,695.5494707
21-08-2001,1,8,15.76867056,19.64518816,1,72.22643428,3025,7,695.5494707
22-08-2001,2,8,11.22605849,13.71353273,1,373.0584049,2793,2,226.6673009
23-08-2001,3,8,15.06805189,19.50963985,0,100.8098767,1060,9,894.2778909
24-08-2001,4,8,18.35771017,1.147769492,0,264.1085486,2085,8,794.9136808
25-08-2001,5,8,15.31031453,2.779207415,1,429.0645393,1186,2,226.6673009
26-08-2001,6,8,12.66107601,9.02917692,1,215.8040776,1100,4,431.8042574
27-08-2001,0,8,13.61907613,7.697589218,0,205.5885022,2053,5,539.7553218
28-08-2001,1,8,23.82336304,15.65469683,0,442.8717241,3434,6,647.7063861
29-08-2001,2,8,16.19001155,3.212280529,0,439.1826785,1935,8,794.9136808
30-08-2001,3,8,20.92809583,19.52190358,0,446.0615607,3593,7,695.5494707
31-08-2001,4,8,25.10251813,6.301317505,1,307.3612821,1207,6,647.7063861
01-09-2001,5,9,30.71184486,8.578474155,0,478.5369231,4237,8,794.9136808
02-09-2001,6,9,11.1793642,5.494900649,0,418.5337765,3407,3,340.0009514
03-09-2001,0,9,33.98231197,11.58727235,1,237.0354921,1209,9,894.2778909
04-09-2001,1,9,28.83701168,1.172574008,1,333.2998139,976,3,340.0009514
05-09-2001,2,9,12.45277096,2.993550111,0,104.8050872,2551,3,340.0009514
06-09-2001,3,9,36.20735872,14.91595407,1,298.0994837,4310,3,340.0009514
07-09-2001,4,9,37.62617202,3.730011668,0,168.4170876,848,4,431.8042574
08-09-2001,5,9,11.8323388,4.710289031,1,177.5962519,2793,4,431.8042574
09-09-2001,6,9,18.30632944,15.85964471,0,106.5732048,4668,9,894.2778909
10-09-2001,0,9,34.18603839,1.866023567,1,211.1896506,1081,7,695.5494707
11-09-2001,1,9,32.44779071,8.749476455,0,266.6256486,4338,3,340.0009514
12-09-2001,2,9,15.53563058,0.46126774,1,320.1594985,1268,3,340.0009514
13-09-2001,3,9,16.2804797,6.936147986,0,187.1912013,2034,3,340.0009514
14-09-2001,4,9,21.11416308,13.97962805,1,406.5117054,4188,7,695.5494707
15-09-2001,5,9,24.53568956,1.802065594,1,284.4319827,3569,6,647.7063861
16-09-2001,6,9,28.54764315,17.76669254,1,337.123449,3697,9,894.2778909
17-09-2001,0,9,21.06740919,18.18998086,1,175.164624,4731,8,794.9136808
